27a11741-ed33-11ee-93a8-bc17b8c49dd8.jpg,"[([[2, 0], [144, 0], [144, 47], [2, 47]], 'TcVu00?/', 0.11335235610136035)]"
2c38ee6c-ed33-11ee-8646-bc17b8c49dd8.jpg,"[([[7, 0], [148, 0], [148, 35], [7, 35]], 'Rjiechono', 0.07872761541906786)]"
2f0d2aad-ed33-11ee-acc6-bc17b8c49dd8.jpg,"[([[28, 4], [145, 4], [145, 33], [28, 33]], 'Ti4Viuu', 0.048993757779835015)]"
316fb007-ed33-11ee-aab7-bc17b8c49dd8.jpg,"[([[7, 0], [160, 0], [160, 38], [7, 38]], 'RJilcvoooz', 0.3906621881760589)]"
